"sample","Pain_VAS","Pain_red","TNF","IL6","BDNF","CPT","kon","koff","kT_TNF","kT_IL6","k_up","k_reb","Kd_OPRM1","k_hyper","kIL6_BDNF","kB_TAC1","kdTNF","kdIL6"
36,3.98040699090199,43.1370429871144,0.979773290572952,13.325804147458,2.31366182095391,44.0541686608383,0.433366051978773,1.92321066242736,1.91033186254053,1.08215035076253,0.115076645784957,0.00619555433414644,0.00414353162946179,1.19258397743634,0.457792359551725,0.312020177227755,1.44453167968569,0.0963180171531858
37,3.20338800134943,54.2373142664367,2.11315169867336,5.09828003115875,1.30858909557679,46.997347331139,0.0370398094152644,4.1043699905624,1.9686099404085,1.18235199668367,0.103916085766667,0.0705809331032797,0.00209979021607339,0.194517343257011,0.16553052494349,0.481319530821095,0.525500694250688,0.259260677066011
38,4.88010632390032,30.2841953728526,2.44063615936383,6.00550130387025,2.39052012661892,37.6530776431736,0.246008821583718,3.22783236456344,2.49080849724861,0.575968329918726,0.0224383688983507,0.0612518934840918,0.00158455158811063,0.975847531033913,1.08274395978008,1.49713407048769,0.492292437020689,0.182832295799279
39,3.21237863592713,54.1088766296124,0.950627060309646,4.24078299443311,1.55366074787902,47.9715063958398,0.368950817247752,2.6146399225657,0.7852648521758,1.39630326626698,0.0643686135745995,0.0594340283469646,0.00344781147066876,0.368444029146805,0.501238972660853,0.557683882840909,0.954657355679665,0.330047238420579
40,3.49788086831569,50.0302733097759,0.631834389784943,10.267672436315,1.79292699376687,46.7637103341366,0.0907427552658909,0.798679633856751,1.08979562523697,0.506891759611356,0.0724241605069876,0.0796459026312223,0.00373736399313063,0.680092333858134,0.328897147658979,0.854335862214832,1.82594773613894,0.10444597937124
41,3.42421025513319,51.0827106409545,1.2272623545985,3.84565766145007,1.65725083009625,45.04704163015,0.220925376855605,4.2310721148975,3.98349663714956,0.644271229295526,0.0252171135424869,0.0206504830522463,0.00174006565769017,0.246747787418232,0.693619161201563,0.590817540655844,1.87466022866033,0.292085952946412
42,4.36711064417489,37.6127050832159,0.887290985747621,15.2153994606792,4.41772471187489,40.99267547196,0.339104159107517,2.49208768837713,1.87366447845008,2.06625874475172,0.0211071654356007,0.0228550569239305,0.00246094352507591,0.960130392516963,1.12417030438858,0.501737020323674,1.60960620050319,0.108198931752277
43,5.43704084019473,22.3279879972181,0.880393597964954,4.64946273567323,1.88156505164412,34.6880233112278,0.351393728197226,2.06777394296369,2.0963474988332,0.438928116492461,0.0921484190983387,0.0308982031502528,0.00127486498934776,1.16593025194869,0.826027745234237,0.514760935654708,1.74065548527474,0.225228187349082
44,5.14144006581611,26.550856202627,1.11913384760825,4.77626140012351,1.55133403754493,35.3117716472302,0.149400872970062,2.2733128687453,2.78711912726207,0.451673100258845,0.0525258761378548,0.0418486348781735,0.000757861625298858,0.82853057482567,0.442496094603479,1.79925087414806,1.59010349432193,0.220310022294483
45,3.38787912798485,51.6017267430736,3.28754970166009,5.44938651759763,1.47173406911009,44.1166600784492,0.373610062663048,2.5827568698506,2.56994649074584,2.13462623656401,0.114207910073774,0.0434049005616689,0.000742793380178511,0.123635750653533,0.311442246932769,0.78649491148442,0.244170885976404,0.306706933052628
46,5.17392769803434,26.0867471709381,1.9274239200151,9.93931798960112,1.90893072213539,35.3523544157843,0.144950108491133,3.56221710719704,2.94781069530097,1.80627314337871,0.0914726876261799,0.0139092614917317,0.000907508601598442,0.885662334165148,0.400802920375019,1.83355463632336,0.851257188280113,0.156093608115955
47,4.05739429442884,42.0372243653024,1.8696874642773,4.13391411994475,2.0807168398933,43.2432155016058,0.222752066496729,0.573094385000101,3.98915444525735,2.05461033800105,0.0280680169145189,0.00703529072285164,0.00391451503238827,1.13320181077315,1.18099915261598,2.47850627512174,1.14326026459131,0.396599285931016
48,3.15968234597727,54.8616807717533,1.19620544877122,3.96191952131195,1.61665351359504,46.5149304435191,0.175078814533268,0.943550643725942,3.57178418891776,1.56965337680249,0.0593509610318268,0.0288264807061641,0.00164873517483473,0.103402597412079,0.619673838122049,2.27948188246895,1.76984576216666,0.369292990497973
49,4.17449202871345,40.3643995898079,3.63126682129578,5.24825971642729,1.42677864114327,40.7615352908382,0.32245141145944,3.9197219645083,3.36445439740356,2.24129415439193,0.105011240864165,0.0451217880718177,0.00109244540454075,0.516656373651776,0.278578495001498,1.19532332520637,0.267789459671825,0.326069801723274
50,3.85345198371101,44.9506859469856,1.12633830349923,5.46168885165586,1.56027576319101,43.5107205559365,0.0433603391069376,1.88747528538077,2.50605364383315,1.95769904372639,0.0105477391283261,0.0525774736579624,0.00264955325762183,0.658417601380808,0.39552642051992,0.374546304711917,1.46371303550107,0.294310313918628
51,3.00472915049955,57.0752978500065,0.982214814828022,4.49775879433426,1.35635247006172,49.726780376314,0.0233693220297185,4.33136472527543,0.605662344714704,0.61538136609504,0.11365969696776,0.046402391303156,0.00470623320866376,0.324608431320793,0.243170758689987,1.67344271349115,0.830470352149103,0.247416777883074
52,3.5980294073362,48.5995798951971,1.34507384763794,14.7050650735004,3.14958059901329,45.5486619132725,0.0210741910668944,1.47154016168198,1.2646799174607,0.944802303694809,0.0810685016472591,0.0116107473312877,0.00307473434013501,0.580486818182437,0.712156422327661,1.7828125365437,0.756947539046407,0.0839300049264372
53,3.54289886271599,49.3871591040573,1.65138012071492,32.8050874934991,8.4865196637902,46.1723300181677,0.444013786119836,0.842837166378663,3.11574254905844,2.23186160982385,0.0635915883777741,0.0663663874252234,0.00321407006803528,0.585545372701871,1.17007759388629,0.464073176031001,1.08539578152495,0.0519149576153141
54,3.92326239100495,43.953394414215,1.98396302348969,7.85971521196738,2.54435302639688,44.6993575429597,0.0220198325606451,2.79157292662538,3.88142471465282,0.730247066323024,0.113983563341425,0.0635046111421543,0.00373021491010487,1.06798318401018,0.929673166392837,0.674814126172103,1.03202955547534,0.146970828788006
55,6.11739148977778,12.6086930031746,1.85640435411592,13.9886195450015,2.28886202503019,29.7134598892421,0.0134393483479973,3.65221785165323,1.78068339074884,1.3092384979863,0.0690278195804063,0.0735422477662214,0.000290056592997164,1.01528075013403,0.426828992789456,2.36795404925492,0.610336858049966,0.0978359832767164
56,3.23011490640142,53.8555013371226,0.805811122490454,5.50113153831099,1.3316527131163,47.5937323779737,0.404194747268944,1.56225242985855,2.03402823869217,2.49553494454781,0.0141919425952326,0.0257814333175775,0.00417518143327907,0.411581890918935,0.17533550740988,2.32312207629935,1.89503514372325,0.327722996995784
57,4.88445245582572,30.2221077739183,0.952455436461674,10.1822100014127,1.73349151615463,36.7352649800576,0.139393474149797,1.43104404065649,2.12805082307896,1.13109210702265,0.0730836714824662,0.0569666561681661,0.000815383908994496,0.747955563783413,0.301129187972285,0.8622599216979,1.6013690751344,0.127902237552102
58,3.95894616360615,43.4436262341979,2.24024232835569,9.15349507202048,3.13434920323013,42.8706394052011,0.480181435119982,3.25583342353868,1.23986661962428,0.480144265708048,0.0293679146656301,0.0479304294975591,0.00206630007408559,0.606512187383758,1.13537465756231,2.07882047423239,0.320254950257484,0.116069138934215
59,4.57567895496227,34.6331577862533,1.23034983402735,4.97032632725184,1.72381891903906,37.7016216666295,0.318875626445174,2.46011105906956,2.52136576932894,1.06057986514845,0.0442642952093777,0.00890268845274113,0.000547921180918813,0.544646254018182,0.606715283469452,0.731612670149654,1.32118256615847,0.256756694945274
60,3.37212845657185,51.8267363346878,3.31645974471387,3.7503073436588,1.24278962163673,47.8906272232193,0.320566089408969,0.880582663221983,3.47204516587818,0.795598249976523,0.104288600321595,0.0721831524226582,0.00464356771719828,0.737624662076666,0.13326633669242,2.10212250839143,0.361273798384238,0.313963982571382
61,3.49903329525527,50.0138100677818,0.871910843615027,7.43865619814398,1.41337047583117,46.535254577014,0.240004940489206,3.87784834346517,1.68246289208337,0.934275532278698,0.0778864677906347,0.0125901371524087,0.00385767945059389,0.668859883543958,0.187120838968782,2.01487402694952,1.54352594890306,0.165359128608407
62,3.03221955874043,56.6825777322796,0.560546000516962,3.0410094709305,1.28212572638752,49.0312726875808,0.313909654223352,3.67339851421056,0.892029021779308,0.386880573096375,0.0992240089589264,0.0422389275488094,0.00362325161711127,0.235223146913496,0.232001102183635,2.13522638194589,1.94185767023498,0.338152266338739
63,5.73627041045881,18.0532798505885,1.24329160199541,7.83367190968239,2.60814634916373,31.8002568079434,0.363564866870106,3.4172814567734,3.00870309969682,1.04961768266124,0.0234473319422143,0.01301110711199,0.000491488422237337,0.95111643433338,0.97535427756204,1.19275230360031,1.48528676907998,0.162410322194182
64,4.02993616916958,42.4294832975774,1.05913375876109,8.21554422496202,2.30079467827946,43.4668422921701,0.208352556526638,1.29425909045975,1.33266805018337,1.81312324540752,0.079928289038719,0.0713530230739852,0.00278059232230112,0.86940210634338,0.734358674507588,2.37390718831712,1.06361645771191,0.189019167787822
65,4.75369649392903,32.0900500867282,1.05607854325468,15.7007539482592,4.57350518681401,38.2524823939109,0.343248305257278,1.63838468651093,0.639822317350966,1.75211914163999,0.0875867881320417,0.0681393070302438,0.00134231089380011,0.853177947146585,1.1413102954221,0.699329247285302,0.765601526753511,0.0974485187770721
66,4.54048937600558,35.1358660570631,1.60527495250419,8.03116327069432,2.29871075487946,40.3586268216396,0.247984136907143,1.06623248932813,2.39785672208178,2.44535860266568,0.107957473753354,0.0646880634417757,0.00214330822950974,1.01275453483406,0.749861140290197,1.74879336135741,0.919947797940113,0.222223768701466
67,4.10763665723078,41.3194763252746,1.15057048009278,9.5142475758966,2.95099109886791,43.2438581803658,0.380356580398131,3.89949064595322,3.31449192398344,1.93371014141012,0.116700403859901,0.0471514389574295,0.00295455746059865,0.979243623846754,0.991532264829691,2.27180850356088,1.74950077132788,0.167945113468527
68,4.27603743330281,38.9137509528169,0.954104062643973,3.49456957594703,1.43594472253,41.8093273325431,0.213596559227848,2.97109625732076,1.43678702160056,1.35041749520398,0.0463520423858038,0.0214730295340996,0.00258941727819666,0.970940114521111,0.432096390132016,1.65477767631582,1.26479034136888,0.395835009215982
69,4.44864333848068,36.4479523074188,0.947594779105294,2.99671631476154,1.66761953406563,39.3850736732916,0.0811709665460822,1.93594876787982,2.64427515005344,0.787430255229585,0.0841704383587309,0.0161262395568192,0.00116764824638516,0.65209143967942,0.908210813868713,2.35397965415738,1.86274184104009,0.392448304378389
70,2.95898131263759,57.7288383908915,0.821364930341948,4.4180609002003,2.01743048004174,49.7215886534712,0.188743096974376,4.88493116324372,2.2194165969217,0.66836368106973,0.0766773759786195,0.0296918425970362,0.00446304930860922,0.227176552457968,1.03012645443886,1.11272572014077,1.95983134394977,0.256266251904191
71,2.98629436726232,57.3386518962526,0.781237156905169,14.599735618602,3.65645709869516,49.2829089717113,0.100642549149677,4.99639213481833,1.59267893529575,0.471058249051683,0.0681790918700087,0.0691460808029515,0.0037099116111286,0.183541908523689,0.898870429506603,1.35602984039035,1.70820090783574,0.072574479539219
72,3.79272002451073,45.8182853641324,1.55119798853241,4.20646920355214,1.24299570259125,43.5985317941899,0.108407452924596,1.86592026204926,2.47366999785299,0.350567930171577,0.0940730635836565,0.0374643718190491,0.00176627368903533,0.475110577874507,0.119070769406622,1.70246319942766,0.983510239659343,0.24130453926546
73,3.13160116168855,55.2628405473065,2.70156458012544,7.26335532469685,2.24446487582115,48.7051600587722,0.388226113856312,2.5434407720683,3.54166469442309,2.09688426035565,0.0347362169140872,0.0441186609773431,0.00450454453409091,0.400913941439008,0.790068920493591,0.419169686033856,0.576639003878459,0.228185474225204
74,4.08569795723539,41.6328863252087,1.2183884451542,12.6817258051743,1.53946551321053,43.4230919890291,0.186180006049674,3.05918371939636,1.29406561070471,1.7611278050739,0.0304529381617205,0.0344763764084782,0.00362627396194637,1.15504779073945,0.16176068349105,0.342292226056879,0.873704864760861,0.121012689069573
75,3.75271827487067,46.3897389304191,0.974988024789528,19.5839216102447,1.68547501618698,44.7638444083637,0.406683965731606,2.82343036930783,1.72583170943428,1.34483876202892,0.105675408466812,0.0709893337581307,0.00262010650711507,0.637884671310118,0.14374211614416,2.17530293263805,1.36691716892924,0.070501481708566
76,4.06230396753618,41.9670861780546,2.14340779864246,9.97618883693461,3.37041636196462,43.1368380990264,0.0795833652324509,3.32644177926417,3.32885728387395,1.61936572547567,0.0822603557920627,0.0133229637290351,0.00288938257929683,0.891899404136697,1.16550295539992,1.77993465200129,0.804157457770314,0.148627559195816
77,4.45383130944569,36.3738384364901,2.11094531545671,4.14606396335324,1.64384429106106,40.2408424629674,0.256019193570929,4.95294918654549,1.93920701866698,1.38407890427563,0.0742828862659168,0.0106658457673038,0.00194371722770482,0.870172897915589,0.626450933995889,1.43487946082419,0.519898191868328,0.336661658935598
78,3.22443092228156,53.9367011102634,1.89012940700639,5.42395248881245,2.05363461222452,47.850249486403,0.270503121735582,1.26345259855393,3.66213440353516,2.10668484427144,0.0937533522627084,0.0135440407927963,0.00364481283978373,0.373422632284618,0.873995307243584,1.29411437800837,1.0486759879468,0.3061188823975
79,3.77588727898065,46.0587531574193,1.95582057311311,2.89355826231219,1.2700846574255,43.194444559217,0.457530071117046,3.35549112721005,3.22860468225476,0.51384285748393,0.0833080346216215,0.0515815503934864,0.00139358309850097,0.396261820881938,0.222059727189286,0.708909988796183,0.898126641270705,0.371474667065893
80,3.03933734191966,56.5808951154334,1.34887024274141,6.2914339751661,1.32725173602066,49.3054599044329,0.120406962984932,4.43808908658358,3.20760118984423,1.50146116559394,0.0490548998484543,0.0176938641328597,0.00499078163217381,0.349984143135759,0.149652143391237,2.16879190529961,1.41755531957792,0.22876503544196
81,3.68563198132812,47.3481145524555,1.48535002807605,4.03075342965681,1.48620481027597,42.2337092703342,0.197635171970997,0.501039421884033,2.43525109360033,1.8329416287796,0.0186575852258364,0.0487320368876681,0.000602588911399245,0.218545798712332,0.439831209892252,0.66618068519095,1.02250478713494,0.386551559076024
82,4.41212019249255,36.9697115358208,1.20058517227554,10.1341413108505,1.6135814579324,39.2450480795224,0.466104748108944,0.103237957786536,3.62438868527068,1.79795110090279,0.0236359455262776,0.0556733926138258,0.00101686406134814,0.589391221508617,0.240674661046515,2.46084646240389,1.72299034572626,0.149231041998952
83,5.33516573138292,23.7833466945298,1.05249575870183,14.7209177665368,3.86985175075083,33.5131912998187,0.441237102440209,1.54535487498459,3.08928262722523,1.07517705716938,0.0459529937363385,0.0626098182991263,0.000216076628763229,0.725307229598286,0.967285116475231,0.987374846992238,1.83796140459646,0.0869907552097381
84,3.19165010521407,54.4049984969419,1.6841890438525,9.16344673241835,2.60823891481475,47.1256714505358,0.0273924274992741,2.40946045309367,3.49439737564962,2.17523721196192,0.10685543842079,0.0177687951840926,0.00232920550141111,0.190625981402661,0.833866311182733,0.926976131628112,1.16861011821171,0.184180012423118
85,3.36213506243345,51.9694991080935,1.56136053000507,4.22511860297065,1.58315354770511,45.8753905539155,0.393388275306462,0.80560567974144,3.53118508038848,0.679453273990192,0.0181571589989665,0.0065323991641053,0.00281203800529614,0.315152843933475,0.539604510248483,0.72083680504933,1.28266424395749,0.268456025680061
86,3.77666314986129,46.0476692876958,0.971086836677083,3.10523718657209,1.82771501193342,45.0421730196659,0.422683533713346,4.26831234669996,1.85475389728827,0.761496487050938,0.112021374960259,0.0609932608614909,0.00312564425248653,0.778443521815197,1.14611197102807,1.30740456453074,1.43517846191907,0.375565675322044
87,3.1397372015743,55.1466114060814,0.99417447868405,3.69602605239334,1.33815541893858,48.3313693523761,0.162304646743392,3.09859018956125,1.2490380453978,0.992686272330117,0.0869090347450304,0.0744819460404688,0.00331808838169649,0.289443100625494,0.270169318855895,2.43326549910506,1.11466797134792,0.338640025015571
88,3.64394664109428,47.9436194129389,3.05661772665712,4.16877690410908,1.42230430306141,45.0509141826751,0.401808252907436,2.04193853559376,1.88675425390208,1.70854744605937,0.0872145252780678,0.0409297738025198,0.00242274031668901,0.51363169247595,0.345101582095493,1.69396583513077,0.200728859553579,0.363199767789998
89,3.48647781146033,50.1931741219953,2.07714636137486,8.73120944343173,2.89175502563559,45.6748660800077,0.409051313632183,2.16427316629762,2.43871034221064,0.490249372420212,0.0138347119070434,0.0353062692226376,0.00298192511002347,0.443385454216584,1.04497307540112,1.60696685380675,0.645401365227997,0.122090845676682
90,3.46528111312314,50.4959840982408,0.914338844946264,12.8308743949486,2.58208179835692,46.3633342661718,0.372511233965253,0.478840593602586,1.2929226889892,2.16978034329461,0.0854092459488893,0.0630177397168591,0.0028675704485625,0.471574083696818,0.584861761904632,1.76408210594067,1.25544691994181,0.130761137179642
91,3.35628512087819,52.0530697017402,1.10519445866535,4.69923201696226,1.33793149416533,47.2132126027895,0.206716317098114,1.69366005401484,3.43449509380657,1.5332600053122,0.0751976962311349,0.0461543825063272,0.00336994062926248,0.485972857487466,0.212243556156522,0.425074891166917,1.88257038223371,0.308608022238671
92,4.55420027774049,34.9399960322786,2.59783914515457,11.8404861564454,2.74669801491951,39.4749177827346,0.498066836858316,3.29314856597448,3.92051385964228,2.09199111318992,0.0478135908657142,0.0297965596861905,0.00162608181627467,0.837204500610707,0.706493847254353,0.324232140387408,0.686377368046902,0.13982570943539
93,4.56165817270578,34.8334546756318,0.726178329482746,9.94029538067903,2.81746254522147,37.7469927274754,0.0554377446261157,4.83557792755907,1.12048234013802,0.645613549495426,0.0367052343880835,0.0187993284798576,0.000504468509998173,0.526563374746901,0.878779631487327,2.32472879705826,1.56383916105656,0.113068844401821
94,3.23161769952734,53.8340328638951,1.31635166042071,3.64134252575276,1.89230091494657,48.4768626605346,0.477746849209753,1.00322863432571,0.805400696335128,0.316932209560958,0.0988151259642094,0.0210212893203134,0.00479413807282597,0.577273180303086,1.07013656573409,0.997963603218707,0.616733301376458,0.274998728922762
95,3.50166197789632,49.976257458624,2.37710231911315,31.9226252095846,7.17063150818645,45.5103228258358,0.271677565175652,0.442388208707018,2.05404201107876,2.3658610846318,0.0893010402924692,0.0701260582996183,0.00212487321816012,0.363250048122757,0.986836219796756,0.398765333767825,0.431184646273498,0.0548602540705275
96,5.78986101809167,17.2876997415476,3.37368906393473,8.59588457005062,2.82301488447681,31.6683745525224,0.490067314213227,2.14590656608343,3.93791026990628,1.70011197137708,0.0525761045289148,0.00827433876413852,0.000571671898182482,0.998521273065669,1.01960045814832,1.43996006576065,0.409733456381597,0.175749459789251
97,5.71841048404091,18.3084216565585,0.984411243580726,7.81342885450432,1.94820040187816,31.9211969605654,0.324276134508903,2.68249504647916,0.778041815503966,2.32511544124673,0.0740295507746516,0.0113019433303853,0.000468121782783419,0.947704856504143,0.536139533593863,0.646830338895942,0.908081621225458,0.222915976071381
98,4.27535040419707,38.9235656543275,2.81051753839949,15.0277188971786,2.97234071604575,41.835504032567,0.0698348529268677,4.50319801551507,3.64118585326903,1.46392640090439,0.0790039193244884,0.00909913878323277,0.002750506530568,0.993630113641964,0.635182359360702,1.85686681164273,0.551961679505184,0.094859243608856
99,3.56384815052927,49.0878835638676,3.0970669472453,6.03797830781746,1.29806011063524,46.3569827570885,0.0258264520395935,1.27807475601587,3.15960237923738,2.43665262396323,0.0329465454798813,0.0435820904204738,0.00413483532773331,0.792020184180544,0.130648759966716,1.25548810237056,0.380937793502118,0.295458740209035
100,4.2449238659701,39.3582304861414,1.10481624043774,4.36015193097632,1.90818711993492,41.8223988424065,0.0942461225287213,2.99606314007084,1.41837737415413,0.32914626071152,0.0820148669727457,0.0325845118581783,0.00223151655567437,0.85793234257757,0.912770632827111,0.639043483417481,1.04421409104206,0.231008488367156
101,3.50369351738199,49.9472354659716,2.2313672532081,23.4074305664418,6.12390324911309,45.3155304299943,0.316379046510238,0.765396104660817,3.41818574858403,1.6843136486914,0.100028197513816,0.0585464962162659,0.00195504371156544,0.334894871129499,1.11195519384245,1.32334461744347,0.77044825379923,0.0642255592090854
102,3.58323361019134,48.810948425838,0.719779204924004,3.69281748150071,1.89707372536875,45.924940187148,0.325797425772708,0.675363876474245,1.65847781996902,1.52204100676781,0.0693226257910797,0.0215672988024889,0.00333569922836125,0.643893048768553,1.06197926199289,2.49032166797249,1.91917335358681,0.390831659668785
103,3.64686341258035,47.9019512488521,2.84833695374589,4.70777603352055,1.83000161691514,43.9403537248538,0.186457414003376,1.60179178763965,3.76969020107722,1.668433433721,0.0117608465043129,0.0495075477712089,0.00191557859775424,0.37530283921243,0.758512816038914,2.29374196401921,0.558014363162685,0.31862834125311
104,3.26247683982862,53.3931880024482,1.5108898498343,6.72838762575072,1.85080818675291,46.5013905660937,0.266716965713732,0.662941031196698,2.97574595300481,1.57644056217341,0.0287953002653007,0.0548174701046664,0.00220943757560477,0.212927830166183,0.546895782673809,1.79509608680398,1.16537279864913,0.217565366985509
105,5.44517629627236,22.2117671961092,1.1264467784632,3.49658074691498,1.9317171297212,33.2777167936941,0.41578476367814,0.339254999376601,2.16887647157069,1.08889818429636,0.0710747377336491,0.0616724819871597,0.000423211129084229,0.830585740889267,1.17339792368926,2.31322808046794,1.31381229347596,0.366076990907003
106,3.30855228611966,52.7349673411477,0.839788498503918,3.13095976425636,1.82300054827424,48.0275069222888,0.40294197002262,2.77724976511245,1.78455585947027,0.976685415240005,0.0964206504403769,0.0561452654769528,0.00430460418239236,0.597631786642441,1.12882091549768,1.51379363203918,1.6699300218639,0.397703470657851
107,2.88821034031475,58.7398522812178,2.1982293690356,10.7035862543225,3.21163377551711,50.4004715167897,0.463436706993667,2.89488522744419,2.51465868484966,0.536147065677059,0.118639455310209,0.0541999872367596,0.00488242321155965,0.185663060917364,1.00871281731338,2.03852017344115,0.601656269611791,0.101180942008349
108,4.53984547042523,35.1450647082109,1.03353626357234,3.44683322332767,1.58994610500463,39.7067179244299,0.454024996852727,2.08085992661639,1.5723943154995,1.10214235569521,0.11337351714895,0.012123283326684,0.00177029137986153,0.877697127421309,0.67175229526738,1.1166114423781,1.20349082330382,0.374520731946065
109,3.83035222309511,45.2806825272128,0.853021782550158,3.33176293190509,1.80138829013125,45.3385657029863,0.38518765704451,4.528026997289,2.07652129608284,0.918500415284342,0.112614763039428,0.0247313740022364,0.00431682921108231,1.14781367405015,1.02686200288272,1.13658567971255,1.79724469271814,0.367406145446856
110,6.0791991515023,13.1542978356814,1.33226042551999,12.2346221690924,2.32810490726506,29.9862467444716,0.279157185769089,2.17904166957449,2.90162287980279,1.26723050668013,0.0955435979628392,0.0654308893782436,0.000339639636848122,1.02360056873877,0.504796027179186,2.20695937371176,1.33145430735918,0.110525987044753
111,3.26833822588481,53.3094539159313,1.48519570574047,4.14035246282123,1.61335142459915,47.5962591996241,0.227640968494443,3.39968606099991,2.36088746136636,1.60612383363567,0.0200431720973613,0.0272641213288298,0.00421377224729955,0.466406801495546,0.588797203268157,2.22917564008463,1.00227994314022,0.356853401795379
112,4.61541496494101,34.0655005008427,2.1748063979529,4.03343831669941,1.50762362077458,38.9702906570789,0.104991465424808,4.40687844078305,3.13637457499707,0.337471703375224,0.0907733520639905,0.0428479129170882,0.00137654906938598,0.807642935810766,0.467311357867361,0.393502598555293,0.74539005134115,0.250487086386847
113,6.61623289234448,5.48238725222176,2.99941837500219,6.41247503377434,2.53600015536239,27.1331711971942,0.203850094431282,0.969256493968656,3.82811344854417,1.25928686638207,0.0667666560654994,0.00508475658606039,0.000276696293856949,1.17746178078271,1.13267978031724,0.994074292457818,0.512170421869494,0.210334012528455
114,5.36425951762828,23.3677211767388,0.80106720749558,7.61941371019652,2.14433778452352,34.7126351284582,0.135806895398372,3.37233297772969,2.14433867622827,0.718030534596803,0.038772761047484,0.0577316732740728,0.00110451779124886,1.0531741184898,0.684420981903017,0.521378493203161,1.97464589519147,0.150994948486293
115,3.9831451411513,43.0979265549814,0.776147741447466,4.34335009700659,1.99640941427676,42.4030191710886,0.0596940841266885,2.52137001384306,1.18901032998265,1.44630251642363,0.0190448150241903,0.00635962792474311,0.00230664284261316,0.640411392981885,1.02253355991918,2.12743295262102,1.48196666810522,0.326697174422404
116,3.77598885865374,46.0573020192323,1.46549569967969,12.0506543085503,2.61745647618079,44.9139235703104,0.171360029376919,4.77278048289963,2.72945948739497,1.03668359945575,0.0445880224627598,0.0784574625751702,0.00319884476090968,0.769799106876443,0.638081316876691,1.064821445455,1.13499108675914,0.105216714824938
117,3.81970507071531,45.4327847040671,0.784842474356126,18.826857083753,3.86069183806808,45.3706896907765,0.342373374147255,2.98339691962224,2.02775603167674,0.371681476441678,0.0361077753268881,0.0689861370592844,0.00462267033578455,1.19493078698676,0.753785841681606,1.26572362349757,1.95286454445543,0.0543175987208573
118,2.89328112051246,58.6674125641078,3.18816917267595,13.375260295211,2.29003501463187,50.0832429379249,0.0768480672071067,3.07443393505823,3.00213599740217,1.84515003136965,0.0888165754908851,0.0669108909060596,0.00426025602485612,0.142312627275785,0.446861069960985,1.22045030705786,0.331822012824472,0.117076924437385
119,4.07817000877345,41.7404284460935,1.31493721255186,34.5305309097082,3.18349671983166,41.8461033281653,0.273306754478789,4.38263600505888,1.40011886723262,2.37427645861901,0.102923260945089,0.0628951225456549,0.00148189641315117,0.556860352612101,0.308413672311231,2.06056969739761,0.827313247306273,0.0509839324874338
120,3.22031800617523,53.9954570546396,1.11587350549863,21.1927305026638,5.50967888978438,48.024721841803,0.0581964265220488,1.81024241204443,3.37689500221944,1.85253970197728,0.0630372738817241,0.0389066823381581,0.00368614841619134,0.383068526605222,1.07657767793086,1.59030867813093,1.83947462933138,0.0740155544742011
121,3.49400494125401,50.0856436963713,3.07461578699862,9.94178617473783,1.46832377988919,46.7747150673261,0.114109102365344,3.94590254115833,2.91357252795676,1.41841093895414,0.0390145137998896,0.0284444394941092,0.00428370408863202,0.750891630751702,0.168916665406432,1.02474037934327,0.350725288608577,0.14168897433676
122,3.51991449072048,49.7155072754218,1.45624077204109,6.74370637930669,2.5082341302469,46.9937964831296,0.0196090354074569,2.64629867788878,3.3014615012717,1.91323667166599,0.0583579322671595,0.0233635227879859,0.00493086369325966,0.929409660875254,1.05551222144448,1.03213094213838,1.32495420586457,0.235952427794846
123,4.90552900500258,29.9210142142488,2.02682430241595,3.97985194825895,1.84352023434316,36.4443527977571,0.427859902870166,0.419195039698233,0.877698548307332,0.560742388015923,0.115705979978984,0.0752836708285031,0.000683773351158947,0.711531388013701,0.915011631829121,1.56012865149152,0.316326928748284,0.273536703136012
124,3.42803547256688,51.028064677616,1.26170469106721,7.7698023750959,2.04557598670201,44.2772976091538,0.153727910296425,3.75632457330474,3.74494469652146,0.421869589444716,0.115989497032746,0.0563139588729828,0.000948416422765702,0.160015082661373,0.604695226935359,2.39908092990859,1.72929932336789,0.134027461026834
125,4.36900608852659,37.585627306763,1.4007930399001,12.7000806223592,2.17086047779918,38.6841104054303,0.297445872805206,2.05660210426548,1.16891789196408,0.819791058351751,0.014636360636501,0.0155029188405024,0.00055820421808213,0.460619081401809,0.421540654589577,1.37893504770162,0.684884174701292,0.0934997025180686
126,4.3469665664708,37.9004776218457,1.51151931193426,10.0897147775004,1.93666248060659,39.2753315000908,0.471365745886221,3.56790263474228,3.4093253046441,1.16217346729788,0.0376323651988059,0.0739529900109046,0.000764843151684851,0.505997355363953,0.409203318886614,1.33905522728308,1.29944112858409,0.13018642748741
127,3.48608517443327,50.1987832223818,0.670517617487881,7.96539421000971,2.34681184767249,45.8919140973938,0.131163816539082,3.34717420388262,0.709434193001362,2.08438535865971,0.0632850695964337,0.0598134890210931,0.00250866025086492,0.421157321968426,0.787635338304176,1.95611223000304,1.43971805887064,0.207642267212543
128,4.08641102657219,41.6226996203973,1.44007704861178,6.03573324226628,2.4883571225608,43.0938246026326,0.176790326061208,3.44779357706864,3.69005216120626,1.31841263349215,0.0209007925320106,0.0159758113584248,0.00358776748874784,1.08040353057192,1.16209704263858,2.0943504081564,1.46624289502576,0.227251866211843
